Campaign_ID,Company,Campaign_Type,Target_Audience,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Number_of_Customers,Engagement_Score2,Engagement_Score3
CID1495,TechCorp,Display,All Ages,54,Website,3.68,973.39,7.07,New York,English,3698,31212,61.23,Health & Wellness,8/15/2024,939,58.23,61.23
CID1496,TechCorp,Search,Women 25-34,62,Email,18.46,908.05,42.36,Los Angeles,English,8188,29172,51.72,Foodies,4/7/2024,966,48.72,45.72
CID1497,Alpha Innovations,Social Media,Men 25-34,41,Facebook,14.54,765.96,14.6,Houston,French,14337,35889,79.22,Foodies,11/20/2023,736,83.22,79.22
CID1498,Alpha Innovations,Email,Women 35-44,26,Facebook,4.7,511.81,26.03,Miami,English,2921,28184,75.71,Health & Wellness,12/1/2023,433,72.71,75.71
CID1499,DataTech Solutions,Display,All Ages,89,Facebook,6.08,566.07,13.94,Houston,English,6869,45123,72.29,Fashionistas,2/4/2024,342,69.29,72.29
CID1500,Innovate Industries,Display,Men 25-34,63,Facebook,3.91,488.7,6.87,Miami,French,6752,47661,77.18,Foodies,4/27/2024,751,81.18,77.18
CID1501,Alpha Innovations,Social Media,Women 35-44,51,YouTube,14.98,811.9,23.8,Los Angeles,German,14283,11691,82.11,Tech Enthusiasts,1/3/2024,906,79.11,82.11
CID1502,Innovate Industries,Social Media,Women 35-44,61,Email,14.35,400.85,27.89,Miami,German,10099,34015,54.28,Tech Enthusiasts,9/15/2023,768,51.28,48.28
CID1503,TechCorp,Search,Men 25-34,24,Facebook,11.99,387.25,43.31,Miami,Spanish,8890,37051,77.44,Tech Enthusiasts,11/4/2023,642,81.44,77.44
CID1504,Alpha Innovations,Social Media,Men 25-34,50,Facebook,15.58,294.81,22.68,Los Angeles,Spanish,7800,28720,78.98,Fashionistas,11/9/2023,914,82.98,78.98
CID1505,Alpha Innovations,Influencer,Women 25-34,84,Facebook,6.71,679.04,31.93,Los Angeles,English,7839,16223,70.94,Foodies,12/26/2023,586,74.94,70.94
CID1506,DataTech Solutions,Email,All Ages,24,Instagram,7.6,438.44,27.82,Houston,Spanish,4732,35069,96.58,Outdoor Adventurers,1/19/2024,686,93.58,96.58
CID1507,TechCorp,Social Media,Women 25-34,19,Email,11.99,783.61,15.44,Chicago,Spanish,5484,24022,54.64,Tech Enthusiasts,1/21/2024,431,51.64,48.64
CID1508,TechCorp,Search,Men 25-34,35,Website,14.89,353.14,55.22,Chicago,English,9911,28720,58.17,Health & Wellness,7/14/2024,250,55.17,58.17
CID1509,NexGen Systems,Email,Women 25-34,38,Facebook,9.03,448.2,29.19,Chicago,Spanish,4738,23229,76.34,Health & Wellness,2/1/2024,632,80.34,76.34
CID1510,NexGen Systems,Display,Women 35-44,29,Instagram,6.69,967.46,16.33,Los Angeles,French,7809,43834,87.69,Fashionistas,6/17/2024,544,84.69,87.69
CID1511,DataTech Solutions,Influencer,Men 25-34,89,Website,5.89,136.41,22.9,Los Angeles,Spanish,3211,22251,62.37,Tech Enthusiasts,10/18/2023,720,59.37,62.37
CID1512,Innovate Industries,Social Media,Women 35-44,93,Facebook,15.38,230.47,15.81,Chicago,French,5699,38926,75.97,Foodies,1/21/2024,909,72.97,75.97
CID1513,DataTech Solutions,Search,Women 35-44,20,Instagram,16.05,587.54,51.74,Los Angeles,German,9751,23321,92.56,Tech Enthusiasts,7/10/2024,677,89.56,92.56
CID1514,Innovate Industries,Display,All Ages,94,YouTube,5.55,780.37,10.47,Los Angeles,German,5505,30732,79.52,Outdoor Adventurers,5/9/2024,671,76.52,79.52
CID1515,DataTech Solutions,Social Media,Men 25-34,19,YouTube,11.77,861.63,19.55,Miami,German,14306,48805,83.22,Outdoor Adventurers,9/25/2023,720,87.22,83.22
CID1516,DataTech Solutions,Display,Women 25-34,88,Facebook,6.22,714.05,5.98,New York,German,6779,32206,74.46,Outdoor Adventurers,9/28/2023,559,78.46,74.46
CID1517,NexGen Systems,Search,Women 25-34,40,Google Ads,12.94,900.98,54.12,Los Angeles,English,4615,34259,66.39,Outdoor Adventurers,12/25/2023,553,63.39,66.39
CID1518,DataTech Solutions,Influencer,Men 25-34,76,Instagram,12.22,787.7,21.67,Miami,German,5312,20459,96.46,Health & Wellness,11/14/2023,687,100.46,96.46
CID1519,Alpha Innovations,Display,Men 18-24,18,Instagram,4.43,428.39,18.38,Los Angeles,French,7664,40903,97.08,Health & Wellness,11/9/2023,898,94.08,97.08
CID1520,TechCorp,Social Media,All Ages,45,Email,11.82,239.66,29.55,New York,German,11704,28337,59.68,Outdoor Adventurers,4/25/2024,516,56.68,53.68
CID1521,DataTech Solutions,Influencer,Men 18-24,97,Email,11.28,898.49,37.6,Miami,Spanish,4722,18998,57.85,Tech Enthusiasts,1/2/2024,551,54.85,51.85
CID1522,TechCorp,Display,Men 18-24,46,Website,6.38,953.61,13.65,Los Angeles,German,6935,41290,58.68,Foodies,1/30/2024,253,55.68,58.68
CID1523,DataTech Solutions,Social Media,Men 25-34,96,Website,8.48,934.14,24.16,Houston,English,10481,16871,58.98,Outdoor Adventurers,2/12/2024,246,55.98,58.98
CID1524,TechCorp,Social Media,All Ages,35,Email,8.24,295.69,23.57,New York,French,13942,26402,56.95,Outdoor Adventurers,4/12/2024,210,53.95,50.95
CID1525,Innovate Industries,Search,Women 25-34,25,Facebook,10.24,792.22,46.99,Los Angeles,English,7878,20279,77.43,Foodies,11/1/2023,498,81.43,77.43
CID1526,NexGen Systems,Display,Women 25-34,10,Instagram,2.12,358.39,16.74,Houston,English,3951,48280,92.41,Tech Enthusiasts,1/3/2024,491,96.41,92.41
CID1527,TechCorp,Email,Women 25-34,31,Instagram,9.64,129.49,21.94,Chicago,Spanish,2902,22663,97.53,Health & Wellness,10/26/2023,410,101.53,97.53
CID1528,DataTech Solutions,Email,All Ages,65,Website,2.17,688.91,22.48,Miami,German,4436,36214,59.77,Outdoor Adventurers,3/15/2024,454,56.77,59.77
CID1529,NexGen Systems,Email,Men 18-24,50,YouTube,5.45,873.08,10.49,Chicago,German,4288,25727,78.66,Health & Wellness,6/21/2024,998,75.66,78.66
CID1530,TechCorp,Search,Women 35-44,98,Instagram,13.26,870.51,49.92,Miami,English,4693,38685,85.28,Outdoor Adventurers,12/14/2023,953,82.28,85.28
CID1531,DataTech Solutions,Influencer,Women 25-34,18,Website,5.1,952.17,28.2,Miami,French,8291,20225,63.52,Foodies,9/8/2024,290,60.52,63.52
CID1532,Alpha Innovations,Social Media,Women 35-44,61,YouTube,9.6,333.18,26.92,Miami,English,8286,49569,82.59,Outdoor Adventurers,9/30/2023,905,79.59,82.59
CID1533,NexGen Systems,Search,Men 18-24,87,Instagram,19.11,723.4,53.83,Chicago,German,4227,20903,88.52,Tech Enthusiasts,1/9/2024,106,85.52,88.52
CID1534,DataTech Solutions,Influencer,All Ages,36,Instagram,9.69,223.78,35.15,Miami,Spanish,7545,16407,88.22,Outdoor Adventurers,11/20/2023,327,85.22,88.22
CID1535,NexGen Systems,Email,Men 25-34,15,Instagram,1.64,411.69,17.9,Miami,Spanish,1639,20796,91.42,Outdoor Adventurers,8/9/2024,297,95.42,91.42
CID1536,Alpha Innovations,Influencer,Women 25-34,66,Google Ads,12.56,505.45,27.61,Houston,Spanish,3955,16104,72.93,Health & Wellness,4/2/2024,571,76.93,72.93
CID1537,Alpha Innovations,Influencer,Women 35-44,19,YouTube,8.29,705.54,29.84,Houston,Spanish,3826,18966,80.27,Fashionistas,6/20/2024,299,77.27,80.27
CID1538,TechCorp,Influencer,Men 18-24,18,Instagram,11.04,843.87,27.99,Chicago,French,5774,28120,91.53,Outdoor Adventurers,10/9/2023,283,88.53,91.53
CID1539,Innovate Industries,Search,Men 18-24,15,Instagram,15.99,457.41,47,New York,German,4077,27520,90,Foodies,1/7/2024,603,87,90
CID1540,Innovate Industries,Display,All Ages,93,Website,5.46,793.42,8.04,Houston,French,6053,48181,57,Fashionistas,2/15/2024,620,54,57
CID1541,NexGen Systems,Email,Men 25-34,62,Google Ads,6.61,478.89,21.36,New York,Spanish,3207,35666,72.25,Foodies,8/1/2024,858,76.25,72.25
CID1542,Innovate Industries,Influencer,Women 25-34,31,Email,10.86,779.97,36.69,Chicago,German,6613,20227,59.7,Tech Enthusiasts,1/17/2024,879,56.7,53.7
CID1543,DataTech Solutions,Email,Men 25-34,55,Google Ads,6.47,702.01,29.43,Houston,German,2010,32974,71.51,Outdoor Adventurers,1/6/2024,903,75.51,71.51
CID1544,Innovate Industries,Display,Men 25-34,55,YouTube,6.97,910.78,6.89,Houston,Spanish,3708,31921,75.73,Health & Wellness,2/20/2024,201,79.73,75.73
CID1545,Alpha Innovations,Display,Women 35-44,64,Google Ads,2.49,666.75,19.9,Houston,French,5789,31862,67.82,Tech Enthusiasts,10/24/2023,920,64.82,67.82
CID1546,Alpha Innovations,Email,Women 25-34,31,Website,3.48,470.19,20.67,New York,French,3819,39275,57.2,Fashionistas,10/20/2023,445,54.2,57.2
CID1547,NexGen Systems,Email,Men 18-24,39,Email,7.87,554.55,25.4,New York,English,2754,34838,55.4,Outdoor Adventurers,4/16/2024,697,52.4,49.4
CID1548,Alpha Innovations,Display,Men 25-34,45,Instagram,2.38,911.83,16.25,Miami,Spanish,7374,33533,97.23,Foodies,8/29/2024,491,101.23,97.23
CID1549,TechCorp,Email,Men 18-24,91,Google Ads,6.58,798.33,17.63,Chicago,German,1451,24616,67.58,Tech Enthusiasts,3/16/2024,361,64.58,67.58
CID1550,DataTech Solutions,Search,Men 25-34,41,Google Ads,11.48,292.48,44.04,Los Angeles,English,10169,23580,74.23,Tech Enthusiasts,3/14/2024,680,78.23,74.23
CID1551,NexGen Systems,Social Media,Women 35-44,24,Facebook,10.52,161,28.25,Los Angeles,French,6570,18553,74.29,Fashionistas,1/20/2024,488,71.29,74.29
CID1552,DataTech Solutions,Display,Men 18-24,67,Email,7.58,702.15,12.21,New York,German,6414,45578,54.95,Health & Wellness,8/3/2024,604,51.95,48.95
CID1553,Alpha Innovations,Search,Men 25-34,38,Facebook,10.75,110.67,41.91,New York,English,5067,27915,78.64,Foodies,7/17/2024,240,82.64,78.64
CID1554,NexGen Systems,Email,Men 18-24,27,YouTube,8.3,684.41,20.92,New York,Spanish,4267,39960,84.62,Health & Wellness,7/23/2024,120,81.62,84.62
CID1555,DataTech Solutions,Social Media,Women 35-44,91,Google Ads,8.23,449.04,25.56,New York,German,5838,26899,69.01,Foodies,1/23/2024,864,66.01,69.01
CID1556,NexGen Systems,Social Media,Men 18-24,46,Google Ads,16.23,254.16,12.27,Los Angeles,English,14105,32120,72.24,Fashionistas,10/30/2023,977,69.24,72.24
CID1557,Alpha Innovations,Influencer,Women 25-34,49,YouTube,9.27,178.85,39.09,Los Angeles,English,3851,21225,83.03,Foodies,3/16/2024,191,87.03,83.03
CID1558,NexGen Systems,Display,Men 25-34,66,Instagram,4.29,986.59,9.75,Houston,English,7170,41798,93.3,Fashionistas,10/27/2023,265,97.3,93.3
CID1559,NexGen Systems,Email,Men 25-34,32,Website,7.25,286.79,26.8,Chicago,German,2045,37495,59.45,Foodies,6/9/2024,847,56.45,59.45
CID1560,TechCorp,Social Media,All Ages,64,Facebook,9.83,523.55,26.47,Houston,French,10120,11942,71.99,Foodies,3/23/2024,105,68.99,71.99
CID1561,Alpha Innovations,Social Media,Men 18-24,25,Google Ads,16.74,219.13,10.69,Los Angeles,French,5486,38645,69.26,Fashionistas,2/24/2024,935,66.26,69.26
CID1562,TechCorp,Influencer,Men 25-34,27,Website,9.75,800.87,29.25,Miami,English,4438,28110,60.78,Tech Enthusiasts,9/26/2023,146,57.78,60.78
CID1563,Innovate Industries,Display,Women 25-34,60,Email,5.9,405.28,19.89,Houston,German,3555,35411,54.02,Fashionistas,1/7/2024,659,51.02,48.02
CID1564,TechCorp,Email,Women 25-34,15,Google Ads,5.97,800.53,25.66,Miami,German,4205,33030,66.41,Foodies,1/20/2024,270,63.41,66.41
CID1565,TechCorp,Email,Women 35-44,22,YouTube,4.49,871.41,12.15,New York,Spanish,4285,34675,79.5,Foodies,6/23/2024,538,76.5,79.5
CID1566,Innovate Industries,Email,Women 25-34,93,Facebook,3.57,678.37,20.73,Chicago,Spanish,2491,27091,73.63,Tech Enthusiasts,6/4/2024,640,77.63,73.63
CID1567,Innovate Industries,Influencer,All Ages,40,Email,6.54,264.31,20.74,Chicago,German,8625,28940,57.04,Outdoor Adventurers,8/24/2024,282,54.04,51.04
CID1568,Alpha Innovations,Email,All Ages,56,Website,8.58,623.64,14.81,Los Angeles,Spanish,2675,29281,56.65,Foodies,11/11/2023,839,53.65,56.65
CID1569,NexGen Systems,Email,Men 25-34,68,Email,7.46,620.08,28.96,Houston,German,2430,25159,56.97,Tech Enthusiasts,9/3/2024,690,53.97,50.97
CID1570,Innovate Industries,Search,Women 25-34,67,Facebook,16.51,531.02,57.13,Chicago,English,10650,33855,74.93,Outdoor Adventurers,11/15/2023,919,78.93,76.93
CID1571,NexGen Systems,Email,Men 18-24,59,YouTube,1.47,206.86,18.64,Houston,English,4792,33557,75.83,Tech Enthusiasts,5/12/2024,562,72.83,75.83
CID1572,DataTech Solutions,Search,Women 35-44,89,Website,13.83,109.62,41.28,Miami,English,8207,23272,59.99,Health & Wellness,4/18/2024,780,56.99,59.99
CID1573,Innovate Industries,Display,Men 25-34,42,YouTube,7.2,359.63,5.83,Los Angeles,French,6932,45302,78.74,Outdoor Adventurers,2/4/2024,438,82.74,78.74
CID1574,NexGen Systems,Search,Women 35-44,11,Instagram,18.25,249.74,41.67,Houston,German,11224,37321,96.05,Foodies,7/21/2024,338,93.05,96.05
CID1575,TechCorp,Email,Women 35-44,36,Website,3.51,549.84,23.16,Chicago,French,1958,27765,56.13,Tech Enthusiasts,5/17/2024,172,53.13,56.13
CID1576,TechCorp,Influencer,Men 25-34,47,Website,5.95,972.82,24.39,Houston,German,7284,25257,57.94,Tech Enthusiasts,10/15/2023,252,54.94,57.94
CID1577,NexGen Systems,Display,Men 25-34,95,Instagram,7.84,939.21,14.39,Miami,English,7223,44351,90.96,Tech Enthusiasts,10/7/2023,115,94.96,90.96
CID1578,DataTech Solutions,Search,Women 35-44,30,Instagram,16.96,990.59,47.13,New York,Spanish,5508,30870,97.91,Health & Wellness,7/21/2024,499,94.91,97.91
CID1579,TechCorp,Search,All Ages,67,YouTube,13.25,213.43,55.73,Los Angeles,English,7916,35693,83.89,Fashionistas,10/14/2023,971,80.89,83.89
CID1580,DataTech Solutions,Display,Men 25-34,24,Email,4.03,254.36,13.81,Chicago,German,2409,35803,51.3,Fashionistas,11/27/2023,467,48.3,45.3
CID1581,TechCorp,Display,Women 35-44,48,YouTube,6.89,821.75,12.83,Miami,English,6831,37945,75.09,Foodies,6/29/2024,579,72.09,75.09
CID1582,TechCorp,Search,Women 35-44,32,Facebook,14.01,655.82,58.37,Chicago,German,10399,20929,75.2,Tech Enthusiasts,12/6/2023,354,72.2,75.2
CID1583,Innovate Industries,Display,All Ages,26,Instagram,6.09,164.89,10.79,Chicago,French,2051,45232,88.42,Health & Wellness,10/5/2023,705,85.42,88.42
CID1584,NexGen Systems,Email,All Ages,17,Instagram,7.14,381.07,26.69,Miami,French,1701,39559,95.95,Health & Wellness,2/8/2024,386,92.95,95.95
CID1585,DataTech Solutions,Social Media,Women 25-34,44,Facebook,15.88,671.34,16.21,Houston,German,8494,13636,77.95,Foodies,9/15/2023,557,81.95,77.95
CID1586,Innovate Industries,Influencer,Women 25-34,97,YouTube,11.94,160.82,26.45,Los Angeles,German,7132,26587,79.45,Tech Enthusiasts,10/20/2023,479,83.45,79.45
CID1587,Innovate Industries,Influencer,Women 25-34,16,Facebook,8.08,678.78,23,New York,French,3041,19305,71.62,Fashionistas,2/11/2024,766,75.62,71.62
CID1588,Innovate Industries,Display,Men 18-24,66,Website,6.74,301.95,7.63,Miami,Spanish,4446,38543,62.11,Health & Wellness,4/15/2024,555,59.11,62.11
CID1589,DataTech Solutions,Search,Women 25-34,40,Instagram,18.84,294.69,44.94,Los Angeles,German,10958,32497,89.18,Tech Enthusiasts,3/31/2024,541,93.18,89.18
CID1590,Innovate Industries,Social Media,All Ages,27,YouTube,16.34,277.93,18.63,Chicago,French,10595,42986,79.1,Health & Wellness,1/2/2024,878,76.1,79.1
CID1591,NexGen Systems,Search,Men 18-24,48,Instagram,12.38,776.86,49.81,New York,Spanish,5449,26992,95.26,Foodies,3/4/2024,575,92.26,95.26
CID1592,TechCorp,Social Media,Men 18-24,34,Website,14.46,260.07,13.99,Houston,German,5512,21713,64.55,Health & Wellness,9/3/2024,437,61.55,64.55
CID1593,TechCorp,Social Media,Men 18-24,28,Website,14.49,225.24,23.09,Chicago,English,7588,22091,55.46,Foodies,3/19/2024,609,52.46,55.46
CID1594,NexGen Systems,Social Media,Women 25-34,44,Email,8.52,371.52,25.94,Los Angeles,English,10951,26976,52.16,Tech Enthusiasts,7/14/2024,393,49.16,46.16
CID1595,Innovate Industries,Search,All Ages,55,Google Ads,15.67,785.9,40.04,New York,German,6881,30791,66.94,Foodies,4/26/2024,996,63.94,66.94
CID1596,TechCorp,Influencer,All Ages,69,YouTube,9.12,377.54,37.74,Chicago,French,4592,23050,77.32,Foodies,6/15/2024,139,74.32,80.32
CID1597,Innovate Industries,Influencer,All Ages,21,Website,12.49,312.59,31.59,Los Angeles,English,8497,29343,63.89,Tech Enthusiasts,6/1/2024,524,60.89,63.89
CID1598,Innovate Industries,Search,Men 25-34,36,Facebook,16.12,759.23,51.52,Houston,Spanish,7943,38011,73.51,Health & Wellness,12/5/2023,682,77.51,73.51
CID1599,TechCorp,Social Media,Men 18-24,62,YouTube,13.96,380.51,14.45,New York,German,9568,33879,78.29,Fashionistas,2/23/2024,730,75.29,78.29
CID1600,DataTech Solutions,Display,Women 35-44,11,Facebook,3.26,304.4,14.79,Houston,English,6978,37704,70.5,Health & Wellness,10/14/2023,868,67.5,70.5
CID1601,DataTech Solutions,Search,Men 25-34,78,YouTube,18.13,631.99,42.22,Houston,German,6667,35033,82.26,Foodies,2/2/2024,640,86.26,82.26
CID1602,Innovate Industries,Email,Men 18-24,18,Website,2.74,551.53,25.66,Miami,Spanish,3883,22143,61.74,Outdoor Adventurers,12/6/2023,501,58.74,61.74
CID1603,Innovate Industries,Influencer,Women 35-44,99,Email,11.18,413.34,36.95,New York,German,5614,29352,51.52,Fashionistas,12/22/2023,295,48.52,45.52
CID1604,Innovate Industries,Search,Men 18-24,47,YouTube,14.26,312.99,59.94,Chicago,French,5270,24448,76.99,Fashionistas,4/26/2024,851,73.99,76.99
CID1605,Alpha Innovations,Social Media,Men 18-24,88,Email,10.12,496.97,16.86,Houston,German,5067,28951,52.05,Outdoor Adventurers,7/9/2024,322,49.05,46.05
CID1606,DataTech Solutions,Search,Men 18-24,63,YouTube,15.53,240.72,42.25,Miami,French,5717,25028,79.45,Health & Wellness,11/15/2023,358,76.45,79.45
CID1607,DataTech Solutions,Email,Women 25-34,73,Email,7.09,612.1,28.92,Miami,Spanish,2160,21852,58.67,Foodies,2/26/2024,260,55.67,52.67
CID1608,Innovate Industries,Email,Women 25-34,89,Email,6.38,857.33,22.47,Los Angeles,English,4192,38953,51.35,Foodies,11/25/2023,759,48.35,45.35
CID1609,Innovate Industries,Display,Women 35-44,29,YouTube,7.7,928.98,11.64,Chicago,Spanish,6057,38843,83.64,Fashionistas,1/29/2024,724,80.64,83.64
CID1610,Innovate Industries,Email,Women 25-34,85,Email,3.44,779.84,13.73,Chicago,English,2384,39888,54.32,Health & Wellness,10/26/2023,846,51.32,48.32
CID1611,NexGen Systems,Display,Women 35-44,86,Google Ads,3.11,455.17,14.66,Miami,English,6087,47497,70.33,Fashionistas,10/6/2023,829,67.33,70.33
CID1612,Alpha Innovations,Search,Men 18-24,75,Facebook,15.3,317.56,47.5,Houston,German,7739,22842,76.69,Fashionistas,7/27/2024,508,73.69,76.69
CID1613,Innovate Industries,Search,Men 18-24,13,Website,14.23,848.85,52.58,Houston,English,7870,25929,61.57,Foodies,8/12/2024,360,58.57,61.57
CID1614,Innovate Industries,Influencer,Women 35-44,31,Google Ads,14.91,799.58,26.44,New York,French,3536,25063,66.61,Foodies,8/8/2024,176,63.61,66.61
CID1615,Alpha Innovations,Email,All Ages,40,Facebook,7.94,694.19,23.68,Houston,French,4809,22223,79.62,Health & Wellness,6/10/2024,190,76.62,79.62
CID1616,Alpha Innovations,Influencer,Women 35-44,51,Email,14.03,286.39,38.18,Miami,Spanish,8370,26306,58.1,Tech Enthusiasts,9/22/2023,453,55.1,52.1
CID1617,Innovate Industries,Search,Men 18-24,90,Facebook,15.17,988.76,52.11,Houston,English,4819,28348,77.28,Outdoor Adventurers,8/27/2024,769,74.28,79.28
CID1618,TechCorp,Search,Men 25-34,58,Instagram,13.5,115.73,51.49,Houston,Spanish,9644,33310,88.6,Foodies,4/3/2024,820,92.6,88.6
CID1619,NexGen Systems,Email,Women 25-34,55,Facebook,7.32,520.67,17.95,Miami,French,1866,28151,72.06,Outdoor Adventurers,3/5/2024,309,76.06,72.06
CID1620,NexGen Systems,Social Media,Women 35-44,24,Facebook,10.63,887.28,16.81,New York,German,10511,48055,73.52,Foodies,6/30/2024,993,70.52,73.52
CID1621,NexGen Systems,Display,Women 35-44,20,Instagram,7.91,740.53,10.52,Houston,English,2686,46897,92.14,Foodies,5/31/2024,733,89.14,92.14
CID1622,Innovate Industries,Influencer,Men 25-34,41,Website,5.58,477.24,38.45,Los Angeles,French,3459,16485,55.38,Foodies,11/29/2023,278,52.38,55.38
CID1623,Innovate Industries,Social Media,Women 25-34,87,YouTube,13.44,465.3,11.59,Houston,Spanish,9980,35678,79.09,Health & Wellness,10/28/2023,395,83.09,79.09
CID1624,Alpha Innovations,Social Media,Men 25-34,34,Instagram,14.15,901.19,27.8,Miami,Spanish,13748,38670,97.14,Fashionistas,3/23/2024,761,101.14,97.14
CID1625,DataTech Solutions,Display,All Ages,23,Facebook,5.79,935.58,5.37,Houston,English,3022,39409,76.27,Fashionistas,2/13/2024,284,73.27,76.27
CID1626,Innovate Industries,Influencer,Men 25-34,24,YouTube,14.25,351.07,29.38,New York,French,7145,20380,84.16,Tech Enthusiasts,12/20/2023,415,88.16,84.16
CID1627,NexGen Systems,Social Media,Women 35-44,40,Facebook,17.3,304.57,21.42,Miami,French,14748,37893,73.53,Foodies,12/1/2023,269,70.53,73.53
CID1628,DataTech Solutions,Display,Men 25-34,64,Email,3.78,368.08,9.79,Houston,English,4912,47188,57.14,Foodies,5/17/2024,245,54.14,51.14
CID1629,NexGen Systems,Display,Men 25-34,98,Email,7.07,448.35,13.32,Houston,German,6138,33382,53.21,Fashionistas,9/28/2023,435,50.21,47.21
CID1630,Innovate Industries,Email,Women 25-34,38,Google Ads,6.26,777.8,15.57,Los Angeles,English,4309,27445,70.11,Outdoor Adventurers,7/17/2024,427,74.11,70.11
CID1631,Innovate Industries,Social Media,Men 25-34,82,Website,17.24,445.95,14.82,Chicago,Spanish,9278,31111,63.03,Outdoor Adventurers,12/4/2023,158,60.03,63.03
CID1632,Innovate Industries,Influencer,Men 18-24,17,Email,8.35,115.2,28.02,Houston,English,4727,18559,51.11,Health & Wellness,5/11/2024,129,48.11,45.11
CID1633,DataTech Solutions,Influencer,Women 25-34,16,Facebook,6.12,450.82,27.45,Chicago,English,9591,23679,70.05,Foodies,11/7/2023,415,74.05,70.05
CID1634,DataTech Solutions,Social Media,Men 25-34,68,Instagram,15.03,683.3,17.99,Chicago,German,12229,40545,89.4,Health & Wellness,10/22/2023,709,93.4,89.4
